id,wta_change_code1,wta_change_code2,wta_change_code3,startdate,fbhrs_iphone_success,battery_days,fbhrs_battery,fbhrs_nonbattery,fbhrs_noapp,autom_reac,apps_less_use
15802,,,,07/12/2018 07:55,,,,5.0,,Yes,ANONYMIZED
15804,Convex cost,,,06/12/2018 10:16,,,,10.0,,,ANONYMIZED
15808,,,,10/12/2018 20:32,Yes,Last day,1hr 55min,,,Yes,ANONYMIZED
15817,,,,04/12/2018 15:04,,,,11.0,,No,ANONYMIZED
15821,,,,03/12/2018 08:13,,,,12.0,,No,ANONYMIZED
15824,,,,03/12/2018 11:33,,,,1.0,,No,ANONYMIZED
15831,Strategic BDM,,,03/12/2018 07:53,Yes,Last 10 days,55 min,,,No,ANONYMIZED
15833,,,,03/12/2018 13:32,,,,1.5,,No,ANONYMIZED
15839,,,,03/12/2018 08:11,,,,10.0,,Yes,ANONYMIZED
15845,Other,,,03/12/2018 14:06,Yes,Last 3 days,4hrs,,,No,ANONYMIZED
15860,Strategic BDM,Anchoring,,04/12/2018 17:30,Yes,Last 10 days,1 hour 48 minutes,,,,ANONYMIZED
15909,Time shock,Convex cost,,03/12/2018 08:16,Yes,Last 10 days,13 hrs 42 min,,,,ANONYMIZED
15912,,,,03/12/2018 18:51,,,,7.0,,No,ANONYMIZED
15914,,,,03/12/2018 15:27,,,,25.0,,No,ANONYMIZED
15921,Time shock,,,03/12/2018 10:11,,,,10.0,,,ANONYMIZED
15926,,,,03/12/2018 10:52,,,,0.0,,,ANONYMIZED
15929,Convex cost,Misunderst. 4vs8 wks,,03/12/2018 09:25,,,,35.0,,,ANONYMIZED
15933,,,,03/12/2018 08:20,,,,35.0,,Yes,ANONYMIZED
15951,,,,03/12/2018 23:25,,,,20.0,,No,ANONYMIZED
15952,Other,,,03/12/2018 08:25,Yes,Last day,50,,,,ANONYMIZED
16006,,,,03/12/2018 17:38,Yes,Last 10 days,12h 18m on screen 4hr 43 min background,,,No,ANONYMIZED
16024,,,,04/12/2018 17:45,,,,2.0,,No,ANONYMIZED
16028,,,,07/12/2018 04:53,,,,3.0,,,ANONYMIZED
16041,,,,05/12/2018 07:49,,,,1.5,,No,ANONYMIZED
16051,,,,04/12/2018 12:55,Yes,Last 2 days,62,,,Yes,ANONYMIZED
16088,Time shock,,,03/12/2018 09:27,Yes,Last 10 days,4 hours 3 minutes,,,,ANONYMIZED
16102,Convex cost,,,04/12/2018 15:34,,,,7.0,,,ANONYMIZED
16104,Other,,,03/12/2018 07:53,Yes,Last 9 days,2 hours 16 minutes ,,,Yes,ANONYMIZED
16105,,,,03/12/2018 08:24,,,,11.0,,No,ANONYMIZED
16109,Strategic BDM,,,04/12/2018 15:44,Yes,Last 10 days,8 hrs and 59 min,,,Yes,ANONYMIZED
16115,Strategic BDM,Anchoring,,03/12/2018 12:37,,,,,2.0,,ANONYMIZED
16119,,,,03/12/2018 11:04,Yes,Last day,3h 8m,,,Yes,ANONYMIZED
16132,,,,04/12/2018 22:20,,,,10.0,,No,ANONYMIZED
16135,,,,03/12/2018 11:07,,,,8.0,,No,ANONYMIZED
16142,Strategic BDM,,,04/12/2018 03:39,,,,1.0,,No,ANONYMIZED
16151,,,,03/12/2018 13:15,,,,20.0,,No,ANONYMIZED
16155,,,,04/12/2018 15:03,Yes,Last 10 days,13 hours and 6 min,,,No,ANONYMIZED
16157,,,,03/12/2018 07:53,Yes,Last 4 days,Minutes,,,No,ANONYMIZED
16169,Other,,,03/12/2018 09:40,,,,20.0,,No,ANONYMIZED
16172,,,,04/12/2018 05:42,Yes,Last 10 days,10 h 54 m,,,No,ANONYMIZED
16181,Other,,,04/12/2018 09:57,,,,10.0,,No,ANONYMIZED
16183,,,,03/12/2018 13:15,,,,,2.0,No,ANONYMIZED
16189,Strategic BDM,Anchoring,,09/12/2018 12:18,,,,,0.0,,ANONYMIZED
16192,Other,,,03/12/2018 07:56,,,,4.0,,,ANONYMIZED
16222,Strategic BDM,Anchoring,,03/12/2018 15:14,Yes,Last 10 days,5 hrs and 34 min,,,No,ANONYMIZED
16226,Strategic BDM,,,06/12/2018 11:13,,,,3.0,,No,ANONYMIZED
16240,,,,03/12/2018 09:35,Yes,Last 7 days,22 minutes,,,No,ANONYMIZED
16247,,,,03/12/2018 09:37,Yes,Last 10 days,4hours and 9 minutes,,,No,ANONYMIZED
16260,Other,,,03/12/2018 08:28,Yes,Last 10 days,2 hours 27 minutes,,,No,ANONYMIZED
16274,Other,,,03/12/2018 09:31,Yes,Last 10 days,8 hrs 2 mins,,,No,ANONYMIZED
16282,,,,06/12/2018 07:42,,,,10.0,,Yes,ANONYMIZED
16302,Other,,,04/12/2018 13:20,Yes,Last 10 days,39 minutes,,,No,ANONYMIZED
16328,,,,03/12/2018 12:13,,,,7.0,,No,ANONYMIZED
16334,,,,03/12/2018 08:22,Yes,Last 10 days,8 hrs,,,Yes,ANONYMIZED
16349,,,,04/12/2018 18:58,,,,7.0,,No,ANONYMIZED
16359,,,,03/12/2018 09:44,,,,32.0,,No,ANONYMIZED
16360,,,,05/12/2018 06:10,Yes,Last 10 days,4 hours 36 minutes,,,No,ANONYMIZED
16371,,,,04/12/2018 20:20,No,,,7.0,,No,ANONYMIZED
16393,Other,,,03/12/2018 16:16,,,,25.0,,No,ANONYMIZED
16401,,,,03/12/2018 10:19,,,,2.0,,No,ANONYMIZED
16402,,,,03/12/2018 07:58,,,,3.5,,No,ANONYMIZED
16403,,,,03/12/2018 07:56,Yes,Last 10 days,1 hr 56 min,,,No,ANONYMIZED
16432,Other,,,03/12/2018 08:15,Yes,Last 10 days,12 h 33m,,,Yes,ANONYMIZED
16439,Other,,,03/12/2018 19:35,,,,9.0,,No,ANONYMIZED
16446,Strategic BDM,,,04/12/2018 15:14,No,,,21.0,,No,ANONYMIZED
16450,Convex cost,Misunderst. 4vs8 wks,,03/12/2018 08:50,Yes,Last 10 days,12 hours and 52 minutes,,,,ANONYMIZED
16460,Other,,,03/12/2018 08:01,Yes,Last 7 days,5 hours 13 minutes ,,,Yes,ANONYMIZED
16471,,,,07/12/2018 06:26,,,,4.0,,,ANONYMIZED
16483,,,,04/12/2018 15:39,,,,7.0,,No,ANONYMIZED
16518,,,,03/12/2018 10:22,Yes,Last 7 days,5.1 hours,,,No,ANONYMIZED
16526,Strategic BDM,,,11/12/2018 20:18,Yes,Last 10 days,3 hrs and 18 min,,,No,ANONYMIZED
16556,Other,,,03/12/2018 07:53,Yes,Last day,1 hr and 36 min,,,No,ANONYMIZED
16560,,,,04/12/2018 15:11,,,,3.0,,No,ANONYMIZED
16563,,,,04/12/2018 15:06,Yes,Last 10 days,hours and minutes,,,No,ANONYMIZED
16567,,,,03/12/2018 10:33,,,,12.0,,,ANONYMIZED
16569,,,,03/12/2018 08:17,Yes,Last 10 days,0 hours and minutes,,,No,ANONYMIZED
16596,,,,03/12/2018 08:32,,,,7.0,,No,ANONYMIZED
16603,,,,03/12/2018 14:32,Yes,Last day,3.3 hours ,,,No,ANONYMIZED
16613,,,,03/12/2018 12:07,,,,8.0,,No,ANONYMIZED
16614,,,,03/12/2018 09:28,Yes,Last 7 days,3.3 hours,,,,ANONYMIZED
16615,,,,04/12/2018 15:04,Yes,Last 10 days,5 hrs and 34 min,,,Yes,ANONYMIZED
16647,,,,03/12/2018 11:29,Yes,Last 10 days,Hours and minutes ,,,Yes,ANONYMIZED
16648,Other,,,04/12/2018 15:03,Yes,Last 7 days,12.3 hours,,,No,ANONYMIZED
16667,,,,03/12/2018 08:42,Yes,Last 10 days,6h22m,,,No,ANONYMIZED
16679,Other,,,03/12/2018 17:42,Yes,Last 7 days,"0 hours, 0 minutes",,,No,ANONYMIZED
16718,,,,03/12/2018 08:05,Yes,Last 10 days,3 hours 43 minutes,,,No,ANONYMIZED
16729,Strategic BDM,Convex cost,Anchoring,04/12/2018 10:44,,,,,2.0,,ANONYMIZED
16731,,,,04/12/2018 16:18,,,,,15.0,Yes,ANONYMIZED
16756,Convex cost,Other,,03/12/2018 07:54,Yes,Last 10 days,14 hours,,,,ANONYMIZED
16766,,,,03/12/2018 10:35,No,,,7.0,,No,ANONYMIZED
16780,,,,03/12/2018 08:13,Yes,Last 10 days,31 hrs 10 min,,,No,ANONYMIZED
16805,,,,03/12/2018 08:58,Yes,Last 10 days,1 hr 46 min,,,No,ANONYMIZED
16810,,,,11/12/2018 01:46,,,,17.0,,No,ANONYMIZED
16826,Strategic BDM,,,03/12/2018 16:58,,,,30.0,,Yes,ANONYMIZED
16838,,,,03/12/2018 16:12,,,,6.0,,No,ANONYMIZED
16843,Strategic BDM,,,03/12/2018 08:10,,,,10.0,,No,ANONYMIZED
16865,Strategic BDM,,,03/12/2018 08:00,,,,3.0,,,ANONYMIZED
16868,,,,03/12/2018 14:03,,,,9.0,,No,ANONYMIZED
16922,Strategic BDM,,,03/12/2018 08:49,Yes,Last 7 days,0,,,,ANONYMIZED
16932,,,,03/12/2018 09:49,Yes,Last 7 days,Hours and minutes ,,,Yes,ANONYMIZED
16939,,,,03/12/2018 12:17,,,,,7.0,No,ANONYMIZED
16954,Other,,,03/12/2018 08:23,Yes,Last 10 days,"37 hours, 16 minutes",,,,ANONYMIZED
16959,,,,03/12/2018 18:49,Yes,Last 7 days,7 hrs and 59 min,,,Yes,ANONYMIZED
16969,Other,,,03/12/2018 09:37,Yes,Last 10 days,7 hours and 27 minutes,,,,ANONYMIZED
16972,Other,,,03/12/2018 08:18,Yes,Last 10 days,8 hrs and 24 min,,,No,ANONYMIZED
16974,Other,,,03/12/2018 09:15,Yes,Last 10 days,16 hrs and 48 min,,,Yes,ANONYMIZED
16979,Other,,,04/12/2018 11:12,,,,8.0,,,ANONYMIZED
16988,Strategic BDM,,,03/12/2018 09:55,Yes,Last 10 days,8 hrs and 46 min,,,No,ANONYMIZED
17007,Convex cost,,,03/12/2018 08:55,Yes,Last day,17 min,,,,ANONYMIZED
17008,,,,04/12/2018 12:27,Yes,Last 10 days,7.17hrs,,,Yes,ANONYMIZED
17011,Time shock,,,03/12/2018 11:25,,,,10.0,,Yes,ANONYMIZED
17018,Strategic BDM,Anchoring,,03/12/2018 08:06,Yes,Last day,3hrs 2 minutes,,,,ANONYMIZED
17024,Strategic BDM,Anchoring,,03/12/2018 19:03,,,,,5.0,No,ANONYMIZED
17057,Strategic BDM,,,03/12/2018 08:24,Yes,Last 10 days,4 hours 30 minutes,,,No,ANONYMIZED
17062,,,,04/12/2018 16:09,Yes,Last 7 days,3.2,,,No,ANONYMIZED
17072,Convex cost,,,03/12/2018 08:39,Yes,Last 7 days,0,,,,ANONYMIZED
17102,,,,03/12/2018 16:37,Yes,Last 10 days,4 h 3m,,,No,ANONYMIZED
17103,Convex cost,,,03/12/2018 19:50,,,,,4.0,,ANONYMIZED
17132,Convex cost,,,03/12/2018 08:56,,,,,1.0,,ANONYMIZED
17136,Convex cost,,,03/12/2018 08:05,,,,5.0,,,ANONYMIZED
17138,,,,06/12/2018 15:53,,,,2.0,,,ANONYMIZED
17179,,,,06/12/2018 09:25,,,,1.0,,No,ANONYMIZED
17184,Anchoring,,,03/12/2018 07:55,Yes,Last 10 days,32 min ,,,No,ANONYMIZED
17190,Strategic BDM,,,03/12/2018 09:18,,,,3.0,,No,ANONYMIZED
17193,,,,03/12/2018 08:04,,,,7.0,,No,ANONYMIZED
17194,,,,04/12/2018 10:09,,,,,2.0,No,ANONYMIZED
17197,Other,,,04/12/2018 08:50,Yes,Last day,0 minutes,,,No,ANONYMIZED
17208,Convex cost,,,03/12/2018 09:52,Yes,Last 7 days,23 mins,,,,ANONYMIZED
17241,,,,03/12/2018 22:41,,,,3.0,,Yes,ANONYMIZED
17243,,,,03/12/2018 07:53,,,,5.0,,No,ANONYMIZED
17252,,,,03/12/2018 08:20,Yes,Last day,1 hr 28 min,,,No,ANONYMIZED
17284,Other,Strategic BDM,,04/12/2018 23:49,,,,25.0,,No,ANONYMIZED
17295,,,,03/12/2018 08:44,Yes,Last 10 days,11 hrs and 16 min,,,No,ANONYMIZED
17304,Other,Strategic BDM,,03/12/2018 18:17,Yes,Last 10 days,2 hrs and 6 min,,,No,ANONYMIZED
17308,Misunderst. 4vs8 wks,,,03/12/2018 09:36,,,,0.0,,,ANONYMIZED
17316,Other,Strategic BDM,,03/12/2018 10:02,Yes,Last day,1 hour 30 minutes ,,,Yes,ANONYMIZED
17348,Strategic BDM,Other,,04/12/2018 20:00,,,,21.0,,No,ANONYMIZED
17351,Other,,,03/12/2018 11:41,,,,2.0,,No,ANONYMIZED
17353,,,,03/12/2018 11:40,,,,,10.0,No,ANONYMIZED
17371,Other,,,03/12/2018 09:42,,,,25.0,,No,ANONYMIZED
17373,Time shock,,,03/12/2018 08:06,,,,3.0,,No,ANONYMIZED
17379,Convex cost,,,03/12/2018 18:55,,,,5.0,,,ANONYMIZED
17391,Other,Time shock,,04/12/2018 20:15,,,,5.0,,No,ANONYMIZED
17397,Time shock,,,06/12/2018 08:18,Yes,Last 10 days,16 hrs 35 minutes ,,,No,ANONYMIZED
17405,,,,07/12/2018 09:21,,,,2.0,,Yes,ANONYMIZED
17409,Strategic BDM,,,05/12/2018 08:27,Yes,Last day,minutes,,,,ANONYMIZED
17433,,,,03/12/2018 11:20,,,,14.0,,,ANONYMIZED
17437,,,,05/12/2018 04:30,,,,7.0,,No,ANONYMIZED
17442,,,,03/12/2018 07:56,Yes,Last 7 days,2 hrs and 14 min,,,Yes,ANONYMIZED
17448,Misunderst. 4vs8 wks,Convex cost,,03/12/2018 11:22,Yes,Last 10 days,26hrs and 20 min,,,,ANONYMIZED
17476,,,,03/12/2018 08:07,,,,15.0,,No,ANONYMIZED
17478,,,,03/12/2018 14:52,,,,1.0,,No,ANONYMIZED
17496,,,,03/12/2018 15:16,Yes,Last 6 days,4 hrs and 29 min,,,Yes,ANONYMIZED
17511,Other,,,03/12/2018 08:06,,,,,50.0,No,ANONYMIZED
17515,,,,03/12/2018 09:36,Yes,Last 10 days,1 hr 21 min,,,No,ANONYMIZED
17530,,,,03/12/2018 17:53,Yes,Last 9 days,15 hrs 3 min,,,No,ANONYMIZED
17532,Other,,,04/12/2018 12:00,,,,,18.0,No,ANONYMIZED
17544,Other,,,03/12/2018 10:11,Yes,Last 10 days,31hrs and 1min,,,Yes,ANONYMIZED
17561,,,,03/12/2018 09:42,Yes,Last 10 days,5 hours 57 minutes,,,No,ANONYMIZED
17573,,,,03/12/2018 09:23,No,,,20.0,,Yes,ANONYMIZED
17574,Anchoring,Strategic BDM,,03/12/2018 08:39,Yes,Last 10 days,hour and minutes,,,No,ANONYMIZED
17594,,,,03/12/2018 12:25,Yes,Last day,2 hrs 27 min,,,No,ANONYMIZED
17619,,,,03/12/2018 07:54,Yes,Last 7 days,6 hrs and 54 min,,,No,ANONYMIZED
17620,,,,03/12/2018 08:28,Yes,Last 7 days,3.4 hrs,,,No,ANONYMIZED
17621,Strategic BDM,,,03/12/2018 12:02,Yes,Last 10 days,19 hrs 43min ,,,No,ANONYMIZED
17626,,,,06/12/2018 15:41,,,,7.0,,Yes,ANONYMIZED
17669,,,,04/12/2018 15:10,,,,,7.0,No,ANONYMIZED
17682,,,,03/12/2018 20:36,,,,7.0,,No,ANONYMIZED
17701,Strategic BDM,,,03/12/2018 09:40,Yes,Last 7 days,39 minutes,,,,ANONYMIZED
17728,,,,04/12/2018 19:53,,,,14.0,,No,ANONYMIZED
17732,,,,04/12/2018 22:12,Yes,Last 10 days,4 hrs 2 m,,,Yes,ANONYMIZED
17741,,,,13/12/2018 00:46,,,,10.0,,No,ANONYMIZED
17747,Convex cost,,,03/12/2018 10:59,,,,0.0,,,ANONYMIZED
17752,,,,03/12/2018 16:40,,,,,70.0,No,ANONYMIZED
17779,,,,05/12/2018 03:55,Yes,Last 7 days,9.3 hrs,,,No,ANONYMIZED
17791,Strategic BDM,,,03/12/2018 08:05,Yes,Last day,30 minutes,,,,ANONYMIZED
17815,Strategic BDM,,,03/12/2018 08:35,Yes,Last 10 days,3 hours 51 minutes ,,,Yes,ANONYMIZED
17843,Other,,,04/12/2018 20:04,Yes,Last 10 days,11 hrs and 9 mins,,,No,ANONYMIZED
17872,,,,03/12/2018 13:12,Yes,Last 10 days,3 hours and 31 minutes,,,No,ANONYMIZED
17873,Strategic BDM,Anchoring,Time shock,03/12/2018 07:55,,,,,2.0,,ANONYMIZED
17881,,,,03/12/2018 08:00,,,,7.0,,No,ANONYMIZED
17910,Strategic BDM,Anchoring,,04/12/2018 13:43,Yes,Last 2 days,20 minutes,,,Yes,ANONYMIZED
17924,Other,Anchoring,,03/12/2018 12:13,Yes,Last 7 days,4 hrs and 43 min,,,,ANONYMIZED
17935,,,,03/12/2018 07:53,,,,2.0,,No,ANONYMIZED
17961,,,,04/12/2018 02:59,,,,5.0,,No,ANONYMIZED
17972,,,,03/12/2018 09:56,Yes,Last 10 days,12 hours 27 minutes ,,,No,ANONYMIZED
17992,,,,03/12/2018 13:31,Yes,Last 7 days,2 hours,,,No,ANONYMIZED
18007,Other,,,03/12/2018 09:09,Yes,Last 7 days,3,,,,ANONYMIZED
18010,,,,03/12/2018 14:05,Yes,Last 7 days,9.8hrs,,,No,ANONYMIZED
18025,,,,03/12/2018 07:54,Yes,Last 5 days,9.5 hrs,,,No,ANONYMIZED
18035,,,,03/12/2018 17:16,Yes,Last 10 days,Hours and minutes,,,No,ANONYMIZED
18037,Strategic BDM,Anchoring,,03/12/2018 07:56,Yes,Last 10 days,11 hrs and 56 min,,,,ANONYMIZED
18078,Strategic BDM,Anchoring,,03/12/2018 07:53,Yes,Last 10 days,1 hour,,,,ANONYMIZED
18081,Other,,,03/12/2018 19:56,Yes,Last 7 days,1 hrs and 34 mins,,,No,ANONYMIZED
18106,Other,,,04/12/2018 05:33,,,,,20.0,Yes,ANONYMIZED
18109,,,,04/12/2018 20:26,Yes,Last 7 days,1.4 hours,,,No,ANONYMIZED
18112,Other,,,03/12/2018 10:46,,,,14.0,,No,ANONYMIZED
18119,,,,04/12/2018 19:36,No,,,5.0,,No,ANONYMIZED
18155,,,,03/12/2018 07:53,Yes,Last 10 days,3 hrs and 11 min,,,Yes,ANONYMIZED
18156,Other,,,13/12/2018 15:43,,,,7.0,,Yes,ANONYMIZED
18162,,,,03/12/2018 11:11,Yes,Last 7 days,4.1 hours ,,,No,ANONYMIZED
18164,,,,03/12/2018 09:11,,,,1.0,,No,ANONYMIZED
18168,Other,,,11/12/2018 15:32,Yes,Last 10 days,29 min,,,No,ANONYMIZED
18172,,,,03/12/2018 09:11,Yes,Last 10 days,3 hrs 13 min,,,No,ANONYMIZED
18192,,,,03/12/2018 08:34,,,,4.0,,Yes,ANONYMIZED
18193,,,,03/12/2018 14:34,Yes,Last 10 days,25 minutes ,,,No,ANONYMIZED
18202,,,,03/12/2018 11:22,,,,20.0,,No,ANONYMIZED
18217,Strategic BDM,,,04/12/2018 19:05,,,,7.0,,Yes,ANONYMIZED
18253,Other,,,03/12/2018 09:15,Yes,Last 10 days,2 hrs and 20 min.,,,,ANONYMIZED
18260,Strategic BDM,,,04/12/2018 15:54,Yes,Last 10 days,5  hr 54 min ,,,Yes,ANONYMIZED
18272,,,,04/12/2018 15:21,Yes,Last 10 days,3h 21m,,,No,ANONYMIZED
18279,,,,03/12/2018 07:53,,,,5.0,,Yes,ANONYMIZED
18286,,,,04/12/2018 16:18,,,,,4.0,,ANONYMIZED
18303,Convex cost,,,03/12/2018 22:53,Yes,Last 10 days,11 hrs and 55 min,,,,ANONYMIZED
18305,Strategic BDM,,,04/12/2018 15:46,Yes,Last 2 days,1 hrs 18 min,,,Yes,ANONYMIZED
18321,,,,03/12/2018 09:50,,,,35.0,,No,ANONYMIZED
18324,,,,04/12/2018 15:16,Yes,Last 7 days,10.7 hrs,,,No,ANONYMIZED
18349,Convex cost,,,03/12/2018 09:58,Yes,Last 10 days,34 hours 7 minutes,,,,ANONYMIZED
18351,Misunderst. 4vs8 wks,Convex cost,,03/12/2018 12:32,Yes,Last 10 days,3 hours 54 minutes ,,,,ANONYMIZED
18390,Strategic BDM,,,03/12/2018 07:56,Yes,Last 2 days,1.4 hrs,,,,ANONYMIZED
18402,,,,03/12/2018 10:49,Yes,Last 10 days,2 hours 24 minutes ,,,No,ANONYMIZED
18407,,,,03/12/2018 14:53,Yes,Last 10 days,11 hrs 48 mins,,,No,ANONYMIZED
18430,,,,04/12/2018 07:45,,,,7.0,,Yes,ANONYMIZED
18447,,,,03/12/2018 08:50,Yes,Last day,3 hours 45 minutes ,,,No,ANONYMIZED
18451,,,,03/12/2018 08:24,,,,24.0,,No,ANONYMIZED
18459,Time shock,,,03/12/2018 19:07,Yes,Last 10 days,50hr 31min,,,Yes,ANONYMIZED
18482,,,,03/12/2018 08:25,,,,25.0,,Yes,ANONYMIZED
18498,,,,03/12/2018 08:26,Yes,Last 10 days,1 hr and 33 min,,,No,ANONYMIZED
18526,Strategic BDM,,,10/12/2018 18:56,,,,7.0,,No,ANONYMIZED
18549,,,,04/12/2018 16:02,Yes,Last 10 days,2 hrs and 19m,,,No,ANONYMIZED
18556,,,,03/12/2018 07:53,Yes,Last day,32 min,,,Yes,ANONYMIZED
18560,Strategic BDM,,,03/12/2018 07:54,Yes,Last 10 days,10 hrs and 36 min,,,No,ANONYMIZED
18574,Strategic BDM,Anchoring,,03/12/2018 10:19,,,,8.0,,No,ANONYMIZED
18580,Strategic BDM,,,03/12/2018 14:15,Yes,Last 10 days,7 hours 40 minutes ,,,No,ANONYMIZED
18610,Other,,,03/12/2018 08:20,,,,7.0,,,ANONYMIZED
18615,Convex cost,,,03/12/2018 16:58,,,,30.0,,,ANONYMIZED
18616,,,,03/12/2018 09:33,Yes,Last 7 days,1 hour and 40 minutes,,,No,ANONYMIZED
18619,Strategic BDM,Anchoring,,03/12/2018 11:15,Yes,Last 7 days,5.3 hrs,,,No,ANONYMIZED
18627,,,,03/12/2018 08:00,Yes,Last 10 days,11 hrs 59 min,,,No,ANONYMIZED
18628,,,,03/12/2018 08:09,,,,5.0,,No,ANONYMIZED
18642,Misunderst. 4vs8 wks,Convex cost,,03/12/2018 08:09,,,,28.0,,,ANONYMIZED
18646,Other,,,04/12/2018 15:26,Yes,Last 10 days,1 hr 12 min,,,Yes,ANONYMIZED
18649,,,,04/12/2018 15:56,Yes,Last day,58 min,,,No,ANONYMIZED
18658,Misunderst. 4vs8 wks,,,03/12/2018 08:55,Yes,Last 7 days,4 hours 50 min ,,,Yes,ANONYMIZED
18667,,,,03/12/2018 08:03,Yes,Last 4 days,hours,,,No,ANONYMIZED
18675,,,,11/12/2018 03:36,Yes,Last 10 days,13 hrs,,,No,ANONYMIZED
18684,,,,03/12/2018 17:28,Yes,Last 10 days,hours and minutes,,,No,ANONYMIZED
18693,,,,03/12/2018 09:22,Yes,Last 10 days,7 hrs and 33 min,,,No,ANONYMIZED
18694,,,,04/12/2018 20:09,Yes,Last 10 days,8hours 20 mins,,,No,ANONYMIZED
18700,Other,,,03/12/2018 07:55,Yes,Last day,35m,,,No,ANONYMIZED
18721,Strategic BDM,Anchoring,,03/12/2018 08:04,Yes,Last day,0,,,,ANONYMIZED
18725,,,,03/12/2018 08:11,Yes,Last day,0,,,Yes,ANONYMIZED
18736,Strategic BDM,,,03/12/2018 07:55,Yes,Last 10 days,5 hrs and 58 min,,,No,ANONYMIZED
18749,Strategic BDM,,,03/12/2018 09:37,,,,5.0,,,ANONYMIZED
18769,Convex cost,Misunderst. 4vs8 wks,,03/12/2018 15:22,,,,7.0,,,ANONYMIZED
18780,,,,03/12/2018 11:59,Yes,Last 10 days,8 hours and 45 minutes,,,No,ANONYMIZED
18796,,,,03/12/2018 08:41,Yes,Last day,1 hr 8 min ,,,No,ANONYMIZED
18817,Strategic BDM,,,05/12/2018 21:27,,,,30.0,,No,ANONYMIZED
18819,Strategic BDM,,,03/12/2018 12:42,,,,6.0,,No,ANONYMIZED
18872,,,,03/12/2018 09:41,Yes,Last 7 days,8 hours 45 minutes,,,No,ANONYMIZED
18879,,,,03/12/2018 11:42,Yes,Last 10 days,7.22 hrs,,,No,ANONYMIZED
18894,,,,03/12/2018 20:45,,,,14.0,,No,ANONYMIZED
18911,,,,03/12/2018 07:59,Yes,Last 7 days,3 hrs 10 mins,,,Yes,ANONYMIZED
18940,,,,03/12/2018 09:26,Yes,Last 10 days,3hrs and 11 mins ,,,No,ANONYMIZED
18949,Strategic BDM,,,03/12/2018 07:56,Yes,Last day,2hr 12min,,,Yes,ANONYMIZED
18958,,,,04/12/2018 08:08,Yes,Last 10 days,21 hrs 19 min,,,No,ANONYMIZED
18972,Other,,,03/12/2018 09:08,Yes,Last 10 days,8 hrs and 16 min,,,Yes,ANONYMIZED
18983,Strategic BDM,,,03/12/2018 09:54,,,,,6.0,No,ANONYMIZED
18988,Strategic BDM,,,03/12/2018 08:58,,,,,10.0,No,ANONYMIZED
19020,Other,,,03/12/2018 08:19,Yes,Last 7 days,8 hes and 35 min,,,,ANONYMIZED
19028,,,,03/12/2018 11:20,Yes,Last 7 days,3 hours 28 minutes ,,,No,ANONYMIZED
19032,,,,03/12/2018 09:11,Yes,Last 7 days,9.9 hours,,,,ANONYMIZED
19060,Misunderst. 4vs8 wks,,,04/12/2018 10:44,,,,1.0,,,ANONYMIZED
19072,Other,,,06/12/2018 17:01,Yes,Last 7 days,3 hrs and 58 min,,,Yes,ANONYMIZED
19085,,,,03/12/2018 07:55,,,,30.0,,No,ANONYMIZED
19102,Time shock,,,03/12/2018 10:12,Yes,Last 7 days,4 hrs and 43 min,,,No,ANONYMIZED
19103,,,,03/12/2018 21:10,,,,1.0,,Yes,ANONYMIZED
19114,Strategic BDM,,,03/12/2018 10:07,Yes,Last 10 days,Minutes,,,No,ANONYMIZED
19144,,,,04/12/2018 18:58,Yes,Last 10 days,19 hours and 10 minutes,,,No,ANONYMIZED
19150,,,,03/12/2018 08:12,Yes,Last 10 days,16 hrs and 28 min,,,No,ANONYMIZED
19151,Strategic BDM,,,03/12/2018 08:15,,,,,5.0,,ANONYMIZED
19155,Misunderst. 4vs8 wks,,,03/12/2018 08:39,,,,,7.0,,ANONYMIZED
19218,,,,04/12/2018 15:05,,,,9.0,,No,ANONYMIZED
19230,Time shock,,,03/12/2018 08:57,Yes,Last 7 days,8h 17m,,,No,ANONYMIZED
19244,Other,,,03/12/2018 07:58,,,,1.0,,,ANONYMIZED
19245,Convex cost,,,03/12/2018 17:20,,,,2.0,,,ANONYMIZED
19263,,,,03/12/2018 17:40,Yes,Last 10 days,17 hours and 54 minutes ,,,Yes,ANONYMIZED
19278,,,,03/12/2018 07:53,Yes,Last 10 days,1 hr 53 min,,,Yes,ANONYMIZED
19304,Other,,,03/12/2018 10:17,Yes,Last 10 days,4 hrs,,,No,ANONYMIZED
19316,,,,15/12/2018 09:26,,,,5.0,,No,ANONYMIZED
19318,Convex cost,,,04/12/2018 15:07,Yes,Last 10 days,Hours and minutes,,,,ANONYMIZED
19323,,,,04/12/2018 15:54,,,,2.0,,No,ANONYMIZED
19344,,,,03/12/2018 08:07,,,,3.0,,,ANONYMIZED
19353,,,,04/12/2018 16:49,Yes,Last 7 days,1 hr,,,,ANONYMIZED
19364,Time shock,,,03/12/2018 12:10,Yes,Last day,1.5 hours,,,No,ANONYMIZED
19377,Time shock,,,03/12/2018 10:04,,,,6.0,,No,ANONYMIZED
19388,,,,04/12/2018 15:03,,,,20.0,,No,ANONYMIZED
19414,,,,03/12/2018 07:55,,,,20.0,,No,ANONYMIZED
19417,Other,,,03/12/2018 09:06,Yes,Last 10 days,1 hr 36 min,,,No,ANONYMIZED
19429,Time shock,,,03/12/2018 21:19,,,,3.0,,No,ANONYMIZED
